Index,demand
19669,0.06285195
19670,0.0572958
19671,0.062202536
19672,0.06555049
19673,0.06274332
19674,0.061539438
19675,0.06138319
19676,0.06346984
19677,0.0655929
19678,0.27708623
19679,0.06284087
19680,0.61804414
19681,0.67040706
19682,0.57279706
19683,0.2754265
19684,0.059363026
19685,0.06728391
19686,0.06228098
19687,0.05767797
19688,0.06700372
19689,0.06110409
19690,0.06886964
19691,0.65356225
19692,0.06320578
19693,0.06200868
19694,0.05953386
19695,0.06675349
19696,0.06481186
19697,0.059894044
19698,0.0654095
19699,0.065703064
19700,0.06643152
19701,0.060330663
19702,0.06447354
19703,0.0714748
19704,0.063525714
19705,0.6290981
19706,0.5989656
19707,0.28549337
19708,0.61606985
19709,0.7132529
19710,0.66576135
19711,0.27935877
19712,0.06019517
19713,0.06636017
19714,0.065322116
19715,0.059936106
19716,0.06572409
19717,0.07124528
19718,0.062126976
19719,0.6554744
19720,0.07573679
19721,0.59230644
19722,0.06523742
19723,0.07431402
19724,0.061340816
19725,0.06715435
19726,0.06234162
19727,0.06964342
19728,0.06292592
19729,0.056740023
19730,0.060227796
19731,0.06343789
19732,0.6483939
19733,0.62723446
19734,0.5734882
19735,0.66687346
19736,0.276128
19737,0.08197475
19738,0.06314672
19739,0.06457822
19740,0.058667626
19741,0.061340816
19742,0.06197734
19743,0.065160565
19744,0.06513512
19745,0.062162198
19746,0.06401702
19747,0.279043
19748,0.06197027
19749,0.07213644
19750,0.28405285
19751,0.06014039
19752,0.061660994
19753,0.07060151
19754,0.06197734
19755,0.27609742
19756,0.061299164
19757,0.06461223
19758,0.27683672
19759,0.27321988
19760,0.0617044
19761,0.060227796
19762,0.06280695
19763,0.061268207
19764,0.06220474
19765,0.06599494
19766,0.057904214
19767,0.06391018
19768,0.06363202
19769,0.067752235
19770,0.27864155
19771,0.06110409
19772,0.062079027
19773,0.063260645
19774,0.06228429
19775,0.061631568
19776,0.06193645
19777,0.06463687
19778,0.065573946
19779,0.064241886
19780,0.71534705
19781,0.6328377
19782,0.0594858
19783,0.06280695
19784,0.060918014
19785,0.08037837
19786,0.060703736
19787,0.0590775
19788,0.0654159
19789,0.066333376
19790,0.0594858
19791,0.058799226
19792,0.07041246
19793,0.07124528
19794,0.06228098
19795,0.06627143
19796,0.065530054
19797,0.53936654
19798,0.0651425
19799,0.069164686
19800,0.060329482
19801,0.06070808
19802,0.061829813
19803,0.62053955
19804,0.06643152
19805,0.06257773
19806,0.06265386
19807,0.06195189
19808,0.06460187
19809,0.064359345
19810,0.062233873
19811,0.06461298
19812,0.27476457
19813,0.07484268
19814,0.06299628
19815,0.06298414
19816,0.06447354
19817,0.068194725
19818,0.064576074
19819,0.065322116
19820,0.07331119
19821,0.2967382
19822,0.06424917
19823,0.0634399
19824,0.06906609
19825,0.065513276
19826,0.06385926
19827,0.060246732
19828,0.06254697
19829,0.27173552
19830,0.07124528
19831,0.05935562
19832,0.08349231
19833,0.06332479
19834,0.059862707
19835,0.28259006
19836,0.06635294
19837,0.058261927
19838,0.060133845
19839,0.064874254
19840,0.06728391
19841,0.06947087
19842,0.61916846
19843,0.6899233
19844,0.27482384
19845,0.06395857
19846,0.06143056
19847,0.060051367
19848,0.055511057
19849,0.06589061
19850,0.06262931
19851,0.07152055
19852,0.60202414
19853,0.062233873
19854,0.062042434
19855,0.06277811
19856,0.06193645
19857,0.066156864
19858,0.063635215
19859,0.062377207
19860,0.06671401
19861,0.28693345
19862,0.06287169
19863,0.06459723
19864,0.057714306
19865,0.05538704
19866,0.030206587
19867,0.06197734
19868,0.0590775
19869,0.06947087
19870,0.06670458
19871,0.065200016
19872,0.057918847
19873,0.059535056
19874,0.05815378
19875,0.06388131
19876,0.061553113
19877,0.055125915
19878,0.06363544
19879,0.06594214
19880,0.06280695
19881,0.073245145
19882,0.06001095
19883,0.06151281
19884,0.06178641
19885,0.66946965
19886,0.062023647
19887,0.06715435
19888,0.064398214
19889,0.06081266
19890,0.06693871
19891,0.06260183
19892,0.05825432
19893,0.055075902
19894,0.28445485
19895,0.0617044
19896,0.06572866
19897,0.07092185
19898,0.072836705
19899,0.059864495
19900,0.06347289
19901,0.060435444
19902,0.06679923
19903,0.061660994
19904,0.06388131
19905,0.0620111
19906,0.057904214
19907,0.065513276
19908,0.59684116
19909,0.069164686
19910,0.065660596
19911,0.06171699
19912,0.065229654
19913,0.065513276
19914,0.059898373
19915,0.06289625
19916,0.062572904
19917,0.066207424
19918,0.062164888
19919,0.06532507
19920,0.2851677
19921,0.0714052
19922,0.061599735
19923,0.06257282
19924,0.06353109
19925,0.0654095
19926,0.062236585
19927,0.27377415
19928,0.062291197
19929,0.5766651
19930,0.059936106
19931,0.069014505
19932,0.064767405
19933,0.06679923
19934,0.0640252
19935,0.05960813
19936,0.06758957
19937,0.06378411
19938,0.06751695
19939,0.061553113
19940,0.05895743
19941,0.052480247
19942,0.06382446
19943,0.07093092
19944,0.06604447
19945,0.26627514
19946,0.06228098
19947,0.060929183
19948,0.062390424
19949,0.06146799
19950,0.07617757
19951,0.06758957
19952,0.05815378
19953,0.06699104
19954,0.07260333
19955,0.060262684
19956,0.058781788
19957,0.06382446
19958,0.06671114
19959,0.060713746
19960,0.06532507
19961,0.05815378
19962,0.059022132
19963,0.060918014
19964,0.06504987
19965,0.06001095
19966,0.062728085
19967,0.06473527
19968,0.06277811
19969,0.06171699
19970,0.07040091
19971,0.06762251
19972,0.05953386
19973,0.06296819
19974,0.27935877
19975,0.059862707
19976,0.063635215
19977,0.06409139
19978,0.07300984
19979,0.06283627
19980,0.0714052
19981,0.06594716
19982,0.063042566
19983,0.07149268
19984,0.06184169
19985,0.08349231
19986,0.066333376
19987,0.062445015
19988,0.06466819
19989,0.06257282
19990,0.060424194
19991,0.06591778
19992,0.08934419
19993,0.062451873
19994,0.07573679
19995,0.08959461
19996,0.062923074
19997,0.0630808
19998,0.06285195
19999,0.06467445
20000,0.061599735
20001,0.0634399
20002,0.073245145
20003,0.072836705
20004,0.06110409
20005,0.06594716
20006,0.063646376
20007,0.06305854
20008,0.065513276
20009,0.065513276
20010,0.05732274
20011,0.06284087
20012,0.06363202
20013,0.06335182
20014,0.05712526
20015,0.06671401
20016,0.0642134
20017,0.058914296
20018,0.059297845
20019,0.062305376
20020,0.067563355
20021,0.073694535
20022,0.059509516
20023,0.057294805
20024,0.06429426
20025,0.06777401
20026,0.06606969
20027,0.061306957
20028,0.05854983
20029,0.060312256
20030,0.28345433
20031,0.27266887
20032,0.66257465
20033,0.06718883
20034,0.2757896
20035,0.06320401
20036,0.06544629
20037,0.05831486
20038,0.06094093
20039,0.06404074
20040,0.06252882
20041,0.63818413
20042,0.070163995
20043,0.062599234
20044,0.06264356
20045,0.072746344
20046,0.072746344
20047,0.062018868
20048,0.066298515
20049,0.06152969
20050,0.05995958
20051,0.059657816
20052,0.7558179
20053,0.5650376
20054,0.06231215
20055,0.06729723
20056,0.28147095
20057,0.06584174
20058,0.054764427
20059,0.06727027
20060,0.064349614
20061,0.057411816
20062,0.6689216
20063,0.052518185
20064,0.069677874
20065,0.67167884
20066,0.66072243
20067,0.05847264
20068,0.2900029
20069,0.05953535
20070,0.069419496
20071,0.056768894
20072,0.060343593
20073,0.05801317
20074,0.06497991
20075,0.06174604
20076,0.058992192
20077,0.06513679
20078,0.66104734
20079,0.07681716
20080,0.06094093
20081,0.06973286
20082,0.06366972
20083,0.062277276
20084,0.06363545
20085,0.07396303
20086,0.06299621
20087,0.06241924
20088,0.2828547
20089,0.06588969
20090,0.06433059
20091,0.064274535
20092,0.07270002
20093,0.063898526
20094,0.065561935
20095,0.650082
20096,0.06264356
20097,0.06252882
20098,0.2600171
20099,0.71384007
20100,0.06420319
20101,0.06306956
20102,0.067968264
20103,0.059692312
20104,0.061536603
20105,0.062387418
20106,0.064041436
20107,0.06280197
20108,0.052150007
20109,0.06344688
20110,0.06453815
20111,0.29927814
20112,0.54185474
20113,0.2872814
20114,0.06215262
20115,0.06418208
20116,0.067427
20117,0.063685514
20118,0.27646318
20119,0.06854255
20120,0.058435995
20121,0.06231215
20122,0.28379112
20123,0.26800194
20124,0.09326184
20125,0.07146174
20126,0.06306956
20127,0.061329003
20128,0.060583167
20129,0.062849164
20130,0.067823984
20131,0.067563355
20132,0.063318215
20133,0.06218274
20134,0.061334103
20135,0.06563452
20136,0.06328453
20137,0.062371485
20138,0.063967116
20139,0.065700926
20140,0.068651274
20141,0.060322158
20142,0.28513944
20143,0.07525507
20144,0.07877512
20145,0.050056577
20146,0.067402415
20147,0.057626028
20148,0.06280197
20149,0.06196526
20150,0.065151215
20151,0.06272184
20152,0.06407805
20153,0.30024976
20154,0.06671584
20155,0.063678816
20156,0.058562703
20157,0.056768894
20158,0.07368871
20159,0.06755428
20160,0.06957674
20161,0.06429295
20162,0.063678816
20163,0.059746962
20164,0.05831486
20165,0.06709338
20166,0.05550757
20167,0.062476523
20168,0.28561434
20169,0.28083494
20170,0.27646318
20171,0.065685995
20172,0.060285598
20173,0.0595128
20174,0.06678896
20175,0.06381342
20176,0.07776572
20177,0.060888544
20178,0.058283523
20179,0.6456174
20180,0.05988741
20181,0.06683258
20182,0.06407805
20183,0.05988741
20184,0.06743777
20185,0.06314324
20186,0.061968107
20187,0.067427
20188,0.060096398
20189,0.054267745
20190,0.05988741
20191,0.06231215
20192,0.06582927
20193,0.061314706
20194,0.06453815
20195,0.06533262
20196,0.6544304
20197,0.58288395
20198,0.3022135
20199,0.063503176
20200,0.07270002
20201,0.069225475
20202,0.06203561
20203,0.07146174
20204,0.06338543
20205,0.06332254
20206,0.059746962
20207,0.062240727
20208,0.06660463
20209,0.064041436
20210,0.06272184
20211,0.0692568
20212,0.06660463
20213,0.059297845
20214,0.06320401
20215,0.06203561
20216,0.06218036
20217,0.067823984
20218,0.059368413
20219,0.06319954
20220,0.06307191
20221,0.06744787
20222,0.07476675
20223,0.07174239
20224,0.06161412
20225,0.06280197
20226,0.078586325
20227,0.05075665
20228,0.2600171
20229,0.27646318
20230,0.06439302
20231,0.06376225
20232,0.062305376
20233,0.057025198
20234,0.06376225
20235,0.06522524
20236,0.06276241
20237,0.06264356
20238,0.063150726
20239,0.06314324
20240,0.059692312
20241,0.06602195
20242,0.061537404
20243,0.065151215
20244,0.06272795
20245,0.06127828
20246,0.07070885
20247,0.069330394
20248,0.07186842
20249,0.057411816
20250,0.28812182
20251,0.062825814
20252,0.27537432
20253,0.057582874
20254,0.06857608
20255,0.062599234
20256,0.05875076
20257,0.06252882
20258,0.059746962
20259,0.2893899
20260,0.063678816
20261,0.06414715
20262,0.06196526
20263,0.06674595
20264,0.062073603
20265,0.0623963
20266,0.061537404
20267,0.06729663
20268,0.27668732
20269,0.06470466
20270,0.06744787
20271,0.06187268
20272,0.6762195
20273,0.06735239
20274,0.06584174
20275,0.5296067
20276,0.073407695
20277,0.27984336
20278,0.06353566
20279,0.059776787
20280,0.07877512
20281,0.057411816
20282,0.061843824
20283,0.06729663
20284,0.06439302
20285,0.06353566
20286,0.06353566
20287,0.2823041
20288,0.054443967
20289,0.065516844
20290,0.058562703
20291,0.06582927
20292,0.062115274
20293,0.059850004
20294,0.072633296
20295,0.06470466
20296,0.07087084
20297,0.2663629
20298,0.06705968
20299,0.059297845
20300,0.062198896
20301,0.28429797
20302,0.6406006
20303,0.064370275
20304,0.065244526
20305,0.06798492
20306,0.055090286
20307,0.061691854
20308,0.61033756
20309,0.06281191
20310,0.06428097
20311,0.7404575
20312,0.26739332
20313,0.06231215
20314,0.07046384
20315,0.06157377
20316,0.062678024
20317,0.060460694
20318,0.2900029
20319,0.64128244
20320,0.06310232
20321,0.067427
20322,0.27467513
20323,0.061329056
20324,0.05806476
20325,0.2809598
20326,0.6304968
20327,0.07541805
20328,0.07476675
20329,0.066759005
20330,0.064903535
20331,0.2888577
20332,0.59251994
20333,0.07196192
20334,0.064753935
20335,0.28158206
20336,0.067829914
20337,0.06347376
20338,0.065700926
20339,0.063685514
20340,0.06293931
20341,0.062305376
20342,0.064529754
20343,0.6813385
20344,0.27418476
20345,0.06293931
20346,0.06306423
20347,0.061801862
20348,0.26096156
20349,0.66257465
20350,0.6391318
20351,0.062050357
20352,0.061888862
20353,0.2907015
20354,0.06306423
20355,0.65647614
20356,0.67169863
20357,0.5854581
20358,0.061843824
20359,0.06513103
20360,0.27090603
20361,0.06565556
20362,0.061334103
20363,0.06938957
20364,0.06468596
20365,0.060312256
20366,0.06480316
20367,0.06854255
20368,0.057728626
20369,0.06701745
20370,0.056923296
20371,0.061152995
20372,0.067823984
20373,0.06727027
20374,0.6458974
20375,0.26096156
20376,0.062211927
20377,0.06449121
20378,0.069605105
20379,0.06740649
20380,0.06973962
20381,0.6732211
20382,0.55306405
20383,0.64947265
20384,0.06885352
20385,0.08136671
20386,0.7153713
20387,0.061691854
20388,0.055090286
20389,0.062033918
20390,0.061843824
20391,0.05835257
20392,0.063685514
20393,0.062066946
20394,0.06943473
20395,0.63766605
20396,0.067402415
20397,0.063967116
20398,0.067829914
20399,0.062115274
20400,0.06320401
20401,0.07053504
20402,0.6427323
20403,0.7152465
20404,0.06258959
20405,0.06949452
20406,0.06499486
20407,0.06368365
20408,0.657099
20409,0.66731477
20410,0.6590122
20411,0.066388726
20412,0.06556841
20413,0.06408946
20414,0.6973582
20415,0.06885352
20416,0.28158206
20417,0.06670786
20418,0.050808594
20419,0.07044487
20420,0.06481548
20421,0.07060429
20422,0.069677874
20423,0.06604868
20424,0.6052136
20425,0.5480711
20426,0.28249824
20427,0.06451238
20428,0.06604868
20429,0.06683258
20430,0.06286917
20431,0.07174239
20432,0.060109776
20433,0.07133395
20434,0.060899783
20435,0.06217395
20436,0.2851614
20437,0.06353566
20438,0.7015985
20439,0.7979777
20440,0.6628089
20441,0.06196526
20442,0.06683258
20443,0.2737652
20444,0.06190284
20445,0.61632377
20446,0.06561248
20447,0.06761802
20448,0.05936802
20449,0.0658984
20450,0.061713878
20451,0.059360925
20452,0.6756187
20453,0.6717538
20454,0.06404074
20455,0.06299621
20456,0.05957079
20457,0.26648736
20458,0.06949452
20459,0.66426295
20460,0.27924478
20461,0.07271911
20462,0.071045846
20463,0.06486894
20464,0.049615823
20465,0.059094585
20466,0.06512685
20467,0.3130696
20468,0.28902784
20469,0.06560051
20470,0.06716597
20471,0.06938982
20472,0.07016233
20473,0.064529754
20474,0.06628983
20475,0.060262024
20476,0.06003638
20477,0.06127828
20478,0.06994199
20479,0.06383772
20480,0.0615374
20481,0.06954048
20482,0.7155085
20483,0.6903896
20484,0.6177902
20485,0.27610233
20486,0.061843824
20487,0.061814405
20488,0.06190284
20489,0.58800805
20490,0.061991636
20491,0.06660463
20492,0.058283523
20493,0.065300435
20494,0.07095271
20495,0.06367684
20496,0.30233985
20497,0.7506946
20498,0.062196646
20499,0.6194062
20500,0.06505252
20501,0.06657306
20502,0.06308304
20503,0.29978722
20504,0.06420319
20505,0.05629319
20506,0.26589844
20507,0.05988741
20508,0.06942822
20509,0.06528668
20510,0.057472013
20511,0.06679921
20512,0.6702933
20513,0.28022632
20514,0.6591726
20515,0.29978722
20516,0.059368413
20517,0.06407805
20518,0.673098
20519,0.2757896
20520,0.06082916
20521,0.06583155
20522,0.6481219
20523,0.067075156
20524,0.061278157
20525,0.6581013
20526,0.28299478
20527,0.06659421
20528,0.060663063
20529,0.056128263
20530,0.06094093
20531,0.06319954
20532,0.06624287
20533,0.06949452
20534,0.06414715
20535,0.05953535
20536,0.07053504
20537,0.06338543
20538,0.62537
20539,0.6618286
20540,0.6636069
20541,0.66324097
20542,0.56916094
20543,0.07364035
20544,0.06347445
20545,0.06808796
20546,0.06272184
20547,0.063096575
20548,0.067169964
20549,0.06559096
20550,0.06347376
20551,0.065625615
20552,0.063678816
20553,0.06584174
20554,0.06563452
20555,0.06060395
20556,0.058283523
20557,0.062784694
20558,0.06902894
20559,0.06418181
20560,0.066678636
20561,0.06130927
20562,0.06252882
20563,0.58288395
20564,0.29781264
20565,0.65439564
20566,0.74432504
20567,0.64153284
20568,0.2780806
20569,0.05589287
20570,0.07052684
20571,0.068651274
20572,0.06598767
20573,0.06353566
20574,0.075415544
20575,0.059198145
20576,0.07368871
20577,0.5949623
20578,0.060985386
20579,0.05875076
20580,0.06085129
20581,0.07100824
20582,0.066816896
20583,0.07046384
20584,0.06683258
20585,0.05917196
20586,0.062115274
20587,0.070552744
20588,0.061383262
20589,0.068651274
20590,0.07601614
20591,0.06674028
20592,0.6204494
20593,0.66946685
20594,0.29524738
20595,0.5997522
20596,0.7773698
20597,0.73102605
20598,0.2680607
20599,0.05801317
20600,0.06293931
20601,0.06410126
20602,0.060921673
20603,0.06478098
20604,0.061699014
20605,0.058724552
20606,0.66913605
20607,0.06367684
20608,0.6406006
20609,0.06152774
20610,0.059733447
20611,0.063685514
20612,0.065244526
20613,0.06728545
20614,0.05629319
20615,0.0683146
20616,0.05940345
20617,0.06338334
20618,0.6690015
20619,0.5916009
20620,0.59792113
20621,0.28287
20622,0.6007809
20623,0.059360925
20624,0.065923885
20625,0.062476523
20626,0.05835257
20627,0.06045197
20628,0.06040403
20629,0.057728626
20630,0.06296869
20631,0.06777401
20632,0.64023066
20633,0.06542849
20634,0.06408946
20635,0.06039573
20636,0.62286925
20637,0.057843145
20638,0.059657816
20639,0.06453815
20640,0.08760632
20641,0.6507617
20642,0.06533262
20643,0.06060395
20644,0.27196482
20645,0.27828336
20646,0.06798492
20647,0.06280197
20648,0.07174239
20649,0.064903535
20650,0.06353566
20651,0.060151525
20652,0.078586325
20653,0.063898526
20654,0.066005304
20655,0.06536496
20656,0.06533262
20657,0.063096575
20658,0.06306956
20659,0.061691854
20660,0.059509516
20661,0.09374459
20662,0.06624287
20663,0.06808796
20664,0.05589287
20665,0.07271911
20666,0.06314324
20667,0.062132638
20668,0.69497514
20669,0.8656122
20670,0.06878328
20671,0.056128263
20672,0.064428486
20673,0.0668545
20674,0.061968107
20675,0.062849164
20676,0.060888544
20677,0.06854255
20678,0.06296869
20679,0.060098916
20680,0.06595798
20681,0.07133395
20682,0.06542141
20683,0.062825814
20684,0.06522524
20685,0.7152465
20686,0.057515427
20687,0.05973861
20688,0.28008866
20689,0.057515427
20690,0.065700926
20691,0.6725183
20692,0.06094093
20693,0.06318573
20694,0.067389004
20695,0.060927473
20696,0.06328453
20697,0.0605364
20698,0.06306423
20699,0.066147335
20700,0.068651274
20701,0.059656616
20702,0.2834372
20703,0.06808052
20704,0.063289784
20705,0.064274535
20706,0.055098582
20707,0.062115274
20708,0.06606969
20709,0.060158174
20710,0.0619654
20711,0.059509516
20712,0.2715152
20713,0.062305376
20714,0.066018365
20715,0.067563355
20716,0.06660644
20717,0.061623488
20718,0.06696955
20719,0.2722446
20720,0.081018224
20721,0.28561434
20722,0.0658984
20723,0.06678896
20724,0.06799302
20725,0.0668545
20726,0.066147335
20727,0.062057592
20728,0.06314324
20729,0.06729723
20730,0.06628983
20731,0.06328453
20732,0.062066946
20733,0.064529754
20734,0.06994199
20735,0.76012844
20736,0.7497049
20737,0.049615823
20738,0.06670786
20739,0.06854255
20740,0.075969316
20741,0.06598767
20742,0.061623488
20743,0.06161412
20744,0.08136671
20745,0.0624212
20746,0.70566106
20747,0.07166435
20748,0.06439302
20749,0.06917513
20750,0.05940609
20751,0.062481858
20752,0.053860974
20753,0.07016233
20754,0.59942144
20755,0.06157377
20756,0.061979562
20757,0.060929082
20758,0.062361233
20759,0.0595128
20760,0.072142795
20761,0.06878328
20762,0.06296869
20763,0.05835257
20764,0.06671584
20765,0.05925579
20766,0.06486894
20767,0.07133395
20768,0.062277276
20769,0.12187084
20770,0.06854255
20771,0.06310475
20772,0.06559096
20773,0.06628983
20774,0.072980836
20775,0.063399665
20776,0.06407961
20777,0.05958128
20778,0.060262024
20779,0.6954574
20780,0.06183415
20781,0.058562703
20782,0.06440544
20783,0.062371485
20784,0.06353566
20785,0.06118433
20786,0.07088205
20787,0.6218758
20788,0.06785282
20789,0.06276241
20790,0.06616122
20791,0.06417186
20792,0.05847264
20793,0.053044897
20794,0.06808796
20795,0.06094093
20796,0.06913484
20797,0.07146174
20798,0.061306957
20799,0.6392761
20800,0.065923885
20801,0.06683258
20802,0.059365537
20803,0.0652187
20804,0.059776787
20805,0.06583155
20806,0.06218036
20807,0.060927473
20808,0.063685514
20809,0.06911312
20810,0.06338334
20811,0.06453455
20812,0.27537432
20813,0.06709338
20814,0.06911312
20815,0.062144138
20816,0.06513103
20817,0.061653662
20818,0.061843824
20819,0.28345433
20820,0.2757896
20821,0.63783324
20822,0.051197413
20823,0.059746962
20824,0.05947818
20825,0.06973962
20826,0.06478098
20827,0.07070885
20828,0.06296869
20829,0.05957079
20830,0.06670786
20831,0.058914296
20832,0.067829914
20833,0.06196526
20834,0.060529217
20835,0.07263013
20836,0.06542141
20837,0.06500342
20838,0.06744787
20839,0.25923944
20840,0.06729663
20841,0.06198041
20842,0.06347486
20843,0.07396303
20844,0.06439302
20845,0.069660656
20846,0.06190284
20847,0.06634879
20848,0.060888544
20849,0.061278157
20850,0.07255754
20851,0.056952775
20852,0.06235608
20853,0.062481858
20854,0.06602195
20855,0.06564456
20856,0.067427
20857,0.06487794
20858,0.05854086
20859,0.06533262
20860,0.07174239
20861,0.06325741
20862,0.06260086
20863,0.0683146
20864,0.06983036
20865,0.7320158
20866,0.060285598
20867,0.06973962
20868,0.06252882
20869,0.07100824
20870,0.061843824
20871,0.06954048
20872,0.06407511
20873,0.06217395
20874,0.057025198
20875,0.06264356
20876,0.07046384
20877,0.08136671
20878,0.069330394
20879,0.061691854
20880,0.05847264
20881,0.06197817
20882,0.06943473
20883,0.062391184
20884,0.06310232
20885,0.066043
20886,0.061473176
20887,0.06582927
20888,0.058207087
20889,0.062481858
20890,0.08313226
20891,0.06605258
20892,0.05756372
20893,0.05952783
20894,0.0683146
20895,0.06046663
20896,0.07004664
20897,0.06393787
20898,0.10209076
20899,0.06616122
20900,0.06457956
20901,0.06894508
20902,0.06523267
20903,0.061968107
20904,0.059972517
20905,0.07859706
20906,0.06538715
20907,0.0733057
20908,0.062820464
20909,0.0680649
20910,0.06371791
20911,0.06227943
20912,0.06481157
20913,0.06351429
20914,0.06676812
20915,0.06754789
20916,0.06395218
20917,0.06552119
20918,0.27238217
20919,0.60977864
20920,0.06585073
20921,0.060377132
20922,0.28793904
20923,0.06459581
20924,0.2822833
20925,0.06848739
20926,0.06239262
20927,0.06283477
20928,0.06224202
20929,0.07118922
20930,0.059108563
20931,0.06371791
20932,0.07154484
20933,0.58782977
20934,0.06289053
20935,0.06939696
20936,0.07400134
20937,0.05747016
20938,0.059066378
20939,0.063202605
20940,0.06357833
20941,0.06357833
20942,0.07569068
20943,0.05462324
20944,0.6108211
20945,0.5939324
20946,0.06527041
20947,0.06748576
20948,0.060678132
20949,0.66074926
20950,0.05899038
20951,0.06217893
20952,0.062425554
20953,0.07038121
20954,0.68722403
20955,0.061629754
20956,0.06681117
20957,0.62666595
20958,0.062434234
20959,0.61040854
20960,0.06440697
20961,0.6629135
20962,0.06779205
20963,0.063733615
20964,0.060101338
20965,0.06757488
20966,0.0668531
20967,0.06388427
20968,0.06857785
20969,0.062190916
20970,0.06485001
20971,0.60368985
20972,0.06373724
20973,0.06386645
20974,0.07859706
20975,0.05747016
20976,0.06689732
20977,0.065444365
20978,0.062591165
20979,0.06194209
20980,0.062112425
20981,0.06516698
20982,0.2830473
20983,0.060976636
20984,0.061787847
20985,0.06687741
20986,0.070262104
20987,0.07135222
20988,0.062043738
20989,0.69338816
20990,0.07163681
20991,0.06585073
20992,0.06731331
20993,0.6177641
20994,0.067097016
20995,0.06044487
20996,0.06189343
20997,0.061919585
20998,0.06806631
20999,0.062027894
21000,0.06338112
21001,0.06383403
21002,0.060794186
21003,0.06158978
21004,0.064002946
21005,0.06586676
21006,0.28010157
21007,0.27669957
21008,0.06763743
21009,0.06227943
21010,0.066983484
21011,0.06030961
21012,0.26589116
21013,0.067794256
21014,0.06351429
21015,0.062043738
21016,0.059066378
21017,0.06723502
21018,0.06604708
21019,0.68876535
21020,0.06338112
21021,0.06109616
21022,0.0596051
21023,0.067592405
21024,0.071057215
21025,0.06289053
21026,0.07145449
21027,0.13215783
21028,0.05747016
21029,0.06175422
21030,0.06768487
21031,0.054156125
21032,0.061840404
21033,0.06257009
21034,0.05947955
21035,0.06432682
21036,0.07838453
21037,0.062632926
21038,0.06429548
21039,0.07015089
21040,0.27238217
21041,0.062815174
21042,0.065455735
21043,0.060383055
21044,0.07020726
21045,0.06330851
21046,0.06477526
21047,0.062258918
21048,0.067362696
21049,0.071354166
21050,0.06385902
21051,0.66572535
21052,0.06841525
21053,0.066872716
21054,0.0665213
21055,0.06552119
21056,0.061840404
21057,0.07154484
21058,0.0586229
21059,0.06560814
21060,0.06611099
21061,0.06731331
21062,0.070956625
21063,0.062473346
21064,0.06608926
21065,0.26954657
21066,0.06420418
21067,0.2794021
21068,0.28470287
21069,0.6071512
21070,0.060948644
21071,0.06226527
21072,0.06361021
21073,0.06970566
21074,0.082675844
21075,0.072823055
21076,0.061322678
21077,0.061351582
21078,0.683683
21079,0.06440697
21080,0.06753319
21081,0.066361465
21082,0.06561916
21083,0.06373724
21084,0.06463346
21085,0.06494511
21086,0.059453793
21087,0.06656696
21088,0.065402955
21089,0.07104215
21090,0.064594455
21091,0.065524496
21092,0.07104215
21093,0.07059549
21094,0.07838453
21095,0.06857785
21096,0.26912087
21097,0.69985265
21098,0.06763743
21099,0.070200376
21100,0.06477526
21101,0.0596051
21102,0.06748624
21103,0.07020726
21104,0.058602717
21105,0.05978295
21106,0.06848183
21107,0.06352484
21108,0.06393882
21109,0.06217893
21110,0.06052615
21111,0.0687156
21112,0.062473346
21113,0.06369632
21114,0.059324566
21115,0.27740127
21116,0.06717256
21117,0.06514725
21118,0.06457599
21119,0.060009282
21120,0.06429548
21121,0.06192378
21122,0.059872597
21123,0.058519665
21124,0.06618434
21125,0.062929854
21126,0.2807321
21127,0.27738297
21128,0.06456873
21129,0.06554711
21130,0.071296215
21131,0.060948644
21132,0.06334336
21133,0.06127678
21134,0.055504248
21135,0.06477526
21136,0.062730856
21137,0.07154484
21138,0.060377132
21139,0.059895627
21140,0.06527041
21141,0.07070891
21142,0.0704212
21143,0.06253065
21144,0.062591165
21145,0.06228102
21146,0.0695751
21147,0.062278733
21148,0.06169917
21149,0.052699734
21150,0.6431112
21151,0.060746986
21152,0.06658016
21153,0.064793505
21154,0.06246401
21155,0.062190916
21156,0.07176987
21157,0.061322678
21158,0.0665213
21159,0.07031686
21160,0.06719706
21161,0.065624185
21162,0.06327568
21163,0.059118696
21164,0.06691024
21165,0.06719706
21166,0.0712831
21167,0.06371791
21168,0.05462324
21169,0.26874796
21170,0.06681117
21171,0.06868522
21172,0.053594347
21173,0.6714706
21174,0.05973057
21175,0.06944375
21176,0.59787387
21177,0.069037795
21178,0.26885808
21179,0.2779732
21180,0.063051805
21181,0.064209625
21182,0.06375253
21183,0.06731172
21184,0.06257009
21185,0.070628926
21186,0.2714885
21187,0.06586017
21188,0.06429548
21189,0.065963104
21190,0.06291082
21191,0.062043738
21192,0.06267498
21193,0.061098456
21194,0.05747016
21195,0.059403356
21196,0.06431154
21197,0.063932374
21198,0.080301896
21199,0.06420418
21200,0.06514102
21201,0.70840156
21202,0.06536799
21203,0.059180524
21204,0.06703938
21205,0.050416175
21206,0.06723502
21207,0.06330851
21208,0.6455421
21209,0.070956625
21210,0.052699734
21211,0.61996794
21212,0.27114955
21213,0.05638763
21214,0.06743137
21215,0.061447892
21216,0.061172653
21217,0.27984694
21218,0.6069404
21219,0.060788736
21220,0.06720369
21221,0.060525216
21222,0.2956768
21223,0.06257009
21224,0.06477526
